,SC,GPDM,SSDATE,GPLB
3728,1,603737,20160603,沪市主板A股
3729,0,002800,20160530,深市中小板A股
3730,1,603131,20160607,沪市主板A股
3732,0,002799,20160608,深市中小板A股
3733,0,300515,20160608,深市创业板A股
3734,1,601127,20160615,沪市主板A股
3738,0,300519,20160624,深市创业板A股
3739,0,002801,20160622,深市中小板A股
3740,0,300517,20160719,深市创业板A股
3741,0,300518,20160624,深市创业板A股
3742,1,603909,20160628,沪市主板A股
3743,0,002802,20160629,深市中小板A股
3744,1,603958,20160629,沪市主板A股
3745,1,601966,20160706,沪市主板A股
3746,1,603016,20160701,沪市主板A股
3747,0,002805,20160707,深市中小板A股
3748,0,300520,20160708,深市创业板A股
3749,0,300522,20160705,深市创业板A股
3750,1,603069,20160712,沪市主板A股
3751,1,600919,20160802,沪市主板A股
3752,0,300521,20160705,深市创业板A股
3753,0,002803,20160712,深市中小板A股
3759,0,300523,20160726,深市创业板A股
3760,0,002806,20160726,深市中小板A股
3761,1,603663,20160801,沪市主板A股
3762,0,300525,20160726,深市创业板A股
3763,0,300526,20160802,深市创业板A股
3765,0,300529,20160802,深市创业板A股
3767,0,300527,20160805,深市创业板A股
3769,1,603007,20160826,沪市主板A股
3770,1,603322,20160728,沪市主板A股
3771,0,300528,20160808,深市创业板A股
3772,1,601811,20160808,沪市主板A股
3773,1,600977,20160809,沪市主板A股
3776,1,603569,20160810,沪市主板A股
3777,0,002808,20160812,深市中小板A股
3778,0,300531,20160809,深市创业板A股
3779,1,603159,20160812,沪市主板A股
3780,1,603843,20160905,沪市主板A股
3782,0,002807,20160902,深市中小板A股
3783,1,600936,20160815,沪市主板A股
3784,0,300530,20160809,深市创业板A股
3785,1,601595,20160817,沪市主板A股
3786,1,601997,20160816,沪市主板A股
3787,0,300535,20160812,深市创业板A股
3788,0,300532,20160818,深市创业板A股
3789,0,300533,20160818,深市创业板A股
3790,1,603515,20160819,沪市主板A股
3791,1,603986,20160818,沪市主板A股
3795,0,300538,20160826,深市创业板A股
3796,0,002809,20160823,深市中小板A股
3797,0,002810,20160826,深市中小板A股
3798,0,300536,20160920,深市创业板A股
3799,0,300537,20160830,深市创业板A股
3800,0,300539,20160830,深市创业板A股
3801,0,300540,20160823,深市创业板A股
3802,1,600908,20160923,沪市主板A股
3803,1,601206,       0,沪市主板A股
3804,1,603031,20160822,沪市主板A股
3805,1,603090,20160831,沪市主板A股
3806,1,603658,20160901,沪市主板A股
3807,1,603977,20161111,沪市主板A股
3812,0,300543,20160908,深市创业板A股
3813,0,002811,20160908,深市中小板A股
3814,0,002812,20160914,深市中小板A股
3815,0,300534,20160913,深市创业板A股
3816,1,601128,20160930,沪市主板A股
3817,1,601163,20160909,沪市主板A股
3818,1,603067,20160913,沪市主板A股
3819,1,603393,20160912,沪市主板A股
3820,1,603887,20161010,沪市主板A股
3821,0,300541,20160913,深市创业板A股
3822,0,300542,20160920,深市创业板A股
3825,1,601500,20160919,沪市主板A股
3826,1,603189,20160914,沪市主板A股
3828,0,300545,20160928,深市创业板A股
3829,0,002813,20161012,深市中小板A股
3830,0,002815,20161012,深市中小板A股
3831,0,300546,20160928,深市创业板A股
3833,1,600926,20161027,沪市主板A股
3834,1,603421,20161011,沪市主板A股
3835,1,603738,20160928,沪市主板A股
3836,0,300549,20160930,深市创业板A股
3837,0,300548,20161012,深市创业板A股
3838,1,603313,20161013,沪市主板A股
3839,1,603777,20161012,沪市主板A股
3840,0,300547,20160930,深市创业板A股
3842,1,603160,20161017,沪市主板A股
3843,1,603816,20161014,沪市主板A股
3846,0,001965,20171225,深市主板A股
3847,0,002774,20170324,深市中小板A股
3848,0,002816,20161025,深市中小板A股
3849,0,002817,20161025,深市中小板A股
3850,0,002818,20161109,深市中小板A股
3851,0,002819,20161111,深市中小板A股
3852,0,002820,20161118,深市中小板A股
3853,0,002821,20161118,深市中小板A股
3854,0,002822,20161129,深市中小板A股
3855,0,002823,20161124,深市中小板A股
3856,0,002824,20170112,深市中小板A股
3857,0,002825,20161129,深市中小板A股
3858,0,002826,20161209,深市中小板A股
3859,0,002827,20161209,深市中小板A股
3860,0,002828,20161208,深市中小板A股
3861,0,002829,20161213,深市中小板A股
3862,0,002830,20161213,深市中小板A股
3863,0,002831,20161216,深市中小板A股
3864,0,002832,20161223,深市中小板A股
3865,0,002833,20161228,深市中小板A股
3866,0,002835,20161228,深市中小板A股
3867,0,002836,20161229,深市中小板A股
3868,0,002837,20161229,深市中小板A股
3869,0,002838,20170106,深市中小板A股
3870,0,002839,20170124,深市中小板A股
3871,0,002840,20170110,深市中小板A股
3872,0,002841,20170119,深市中小板A股
3873,0,002842,20170119,深市中小板A股
3874,0,002843,20170120,深市中小板A股
3875,0,002845,20170125,深市中小板A股
3876,0,002846,20170207,深市中小板A股
3877,0,002847,20170208,深市中小板A股
3878,0,002848,20170213,深市中小板A股
3879,0,002849,20170217,深市中小板A股
3880,0,002850,20170302,深市中小板A股
3881,0,002851,20170306,深市中小板A股
3882,0,002852,20170310,深市中小板A股
3883,0,002853,20170310,深市中小板A股
3884,0,002855,20170321,深市中小板A股
3885,0,002856,20170320,深市中小板A股
3886,0,002857,20170323,深市中小板A股
3887,0,002858,20170324,深市中小板A股
3888,0,002859,20170407,深市中小板A股
3889,0,002860,20170412,深市中小板A股
3890,0,002861,20170413,深市中小板A股
3891,0,002862,20170411,深市中小板A股
3892,0,002863,20170418,深市中小板A股
3893,0,002864,20171116,深市中小板A股
3894,0,002865,20170425,深市中小板A股
3895,0,002866,20170426,深市中小板A股
3896,0,002867,20170427,深市中小板A股
3897,0,002868,20170503,深市中小板A股
3898,0,002869,20170515,深市中小板A股
3899,0,002870,20170515,深市中小板A股
3900,0,002871,20170511,深市中小板A股
3901,0,002872,20170519,深市中小板A股
3902,0,002873,20170519,深市中小板A股
3903,0,002875,20170601,深市中小板A股
3904,0,002876,20170525,深市中小板A股
3905,0,002877,20170605,深市中小板A股
3906,0,002878,20170606,深市中小板A股
3907,0,002879,20170707,深市中小板A股
3908,0,002880,20170616,深市中小板A股
3909,0,002881,20170622,深市中小板A股
3910,0,002882,20170717,深市中小板A股
3911,0,002883,20170620,深市中小板A股
3912,0,002884,20170711,深市中小板A股
3913,0,002885,20170627,深市中小板A股
3914,0,002886,20170627,深市中小板A股
3915,0,002887,20170801,深市中小板A股
3916,0,002888,20170721,深市中小板A股
3917,0,002889,20170731,深市中小板A股
3918,0,002890,20170802,深市中小板A股
3919,0,002891,20170821,深市中小板A股
3920,0,002892,20170817,深市中小板A股
3921,0,002893,20170915,深市中小板A股
3922,0,002895,20170825,深市中小板A股
3923,0,002896,20170829,深市中小板A股
3924,0,002897,20170907,深市中小板A股
3925,0,002898,20170912,深市中小板A股
3926,0,002899,20170915,深市中小板A股
3927,0,002900,20170922,深市中小板A股
3928,0,002901,20170922,深市中小板A股
3929,0,002902,20170929,深市中小板A股
3930,0,002903,20171013,深市中小板A股
3931,0,002905,20171016,深市中小板A股
3932,0,002906,20171013,深市中小板A股
3933,0,002907,20171020,深市中小板A股
3934,0,002908,20171020,深市中小板A股
3935,0,002909,20171026,深市中小板A股
3936,0,002910,20171031,深市中小板A股
3937,0,002911,20171122,深市中小板A股
3938,0,002912,20171121,深市中小板A股
3939,0,002913,20171201,深市中小板A股
3940,0,002915,20171205,深市中小板A股
3941,0,002916,20171213,深市中小板A股
3942,0,002917,20171208,深市中小板A股
3943,0,002918,20171219,深市中小板A股
3944,0,002919,20171218,深市中小板A股
3945,0,002920,20171226,深市中小板A股
3946,0,002921,20171227,深市中小板A股
3947,0,002922,20171229,深市中小板A股
4019,0,300514,20170426,深市创业板A股
4020,0,300550,20161018,深市创业板A股
4021,0,300551,20161018,深市创业板A股
4022,0,300552,20161021,深市创业板A股
4023,0,300553,20161021,深市创业板A股
4024,0,300554,20170421,深市创业板A股
4025,0,300555,20161018,深市创业板A股
4026,0,300556,20161104,深市创业板A股
4027,0,300557,20161101,深市创业板A股
4028,0,300558,20161107,深市创业板A股
4029,0,300559,20161101,深市创业板A股
4030,0,300560,20161101,深市创业板A股
4031,0,300561,20161117,深市创业板A股
4032,0,300562,20161116,深市创业板A股
4033,0,300563,20161114,深市创业板A股
4034,0,300565,20161122,深市创业板A股
4035,0,300566,20161115,深市创业板A股
4036,0,300567,20161122,深市创业板A股
4037,0,300568,20161201,深市创业板A股
4038,0,300569,20161125,深市创业板A股
4039,0,300570,20161206,深市创业板A股
4040,0,300571,20161213,深市创业板A股
4041,0,300572,20161206,深市创业板A股
4042,0,300573,20161208,深市创业板A股
4043,0,300575,20161220,深市创业板A股
4044,0,300576,20161220,深市创业板A股
4045,0,300577,20161221,深市创业板A股
4046,0,300578,20170125,深市创业板A股
4047,0,300579,20161223,深市创业板A股
4048,0,300580,20170111,深市创业板A股
4049,0,300581,20161220,深市创业板A股
4050,0,300582,20161228,深市创业板A股
4051,0,300583,20170106,深市创业板A股
4052,0,300584,20170112,深市创业板A股
4053,0,300585,20161229,深市创业板A股
4054,0,300586,20170104,深市创业板A股
4055,0,300587,20170105,深市创业板A股
4056,0,300588,20170105,深市创业板A股
4057,0,300589,20170113,深市创业板A股
4058,0,300590,20170111,深市创业板A股
4059,0,300591,20170110,深市创业板A股
4060,0,300592,20170120,深市创业板A股
4061,0,300593,20170113,深市创业板A股
4062,0,300595,20170117,深市创业板A股
4063,0,300596,20170119,深市创业板A股
4064,0,300597,20170123,深市创业板A股
4065,0,300598,20170120,深市创业板A股
4066,0,300599,20170123,深市创业板A股
4067,0,300600,20170125,深市创业板A股
4068,0,300601,20170207,深市创业板A股
4069,0,300602,20170126,深市创业板A股
4070,0,300603,20170126,深市创业板A股
4071,0,300604,20170417,深市创业板A股
4072,0,300605,20170208,深市创业板A股
4073,0,300606,20170208,深市创业板A股
4074,0,300607,20170209,深市创业板A股
4075,0,300608,20170213,深市创业板A股
4076,0,300609,20170215,深市创业板A股
4077,0,300610,20170213,深市创业板A股
4078,0,300611,20170220,深市创业板A股
4079,0,300612,20170215,深市创业板A股
4080,0,300613,20170220,深市创业板A股
4081,0,300615,20170215,深市创业板A股
4082,0,300616,20170307,深市创业板A股
4083,0,300617,20170228,深市创业板A股
4084,0,300618,20170306,深市创业板A股
4085,0,300619,20170301,深市创业板A股
4086,0,300620,20170310,深市创业板A股
4087,0,300621,20170316,深市创业板A股
4088,0,300622,20170315,深市创业板A股
4089,0,300623,20170314,深市创业板A股
4090,0,300625,20170317,深市创业板A股
4091,0,300626,20170320,深市创业板A股
4092,0,300627,20170321,深市创业板A股
4093,0,300628,20170317,深市创业板A股
4094,0,300629,20170324,深市创业板A股
4095,0,300630,20170328,深市创业板A股
4096,0,300631,20170323,深市创业板A股
4097,0,300632,20170406,深市创业板A股
4098,0,300633,20170406,深市创业板A股
4099,0,300635,20170331,深市创业板A股
4100,0,300636,20170331,深市创业板A股
4101,0,300637,20170412,深市创业板A股
4102,0,300638,20170413,深市创业板A股
4103,0,300639,20170412,深市创业板A股
4104,0,300640,20170417,深市创业板A股
4105,0,300641,20170418,深市创业板A股
4106,0,300642,20170421,深市创业板A股
4107,0,300643,20170505,深市创业板A股
4108,0,300645,20170421,深市创业板A股
4109,0,300647,20170503,深市创业板A股
4110,0,300648,20170425,深市创业板A股
4111,0,300649,20170505,深市创业板A股
4112,0,300650,20170503,深市创业板A股
4113,0,300651,20170509,深市创业板A股
4114,0,300652,20170516,深市创业板A股
4115,0,300653,20170516,深市创业板A股
4116,0,300654,20170926,深市创业板A股
4117,0,300655,20170523,深市创业板A股
4118,0,300656,20170519,深市创业板A股
4119,0,300657,20170523,深市创业板A股
4120,0,300658,20170602,深市创业板A股
4121,0,300659,20170526,深市创业板A股
4122,0,300660,20170602,深市创业板A股
4123,0,300661,20170606,深市创业板A股
4124,0,300662,20170608,深市创业板A股
4125,0,300663,20170608,深市创业板A股
4126,0,300665,20170613,深市创业板A股
4127,0,300666,20170615,深市创业板A股
4128,0,300667,20170619,深市创业板A股
4129,0,300668,20170619,深市创业板A股
4130,0,300669,20170629,深市创业板A股
4131,0,300670,20170703,深市创业板A股
4132,0,300671,20170705,深市创业板A股
4133,0,300672,20170712,深市创业板A股
4134,0,300673,20170711,深市创业板A股
4135,0,300675,20170719,深市创业板A股
4136,0,300676,20170714,深市创业板A股
4137,0,300677,20170721,深市创业板A股
4138,0,300678,20170728,深市创业板A股
4139,0,300679,20170731,深市创业板A股
4140,0,300680,20170725,深市创业板A股
4141,0,300681,20170725,深市创业板A股
4142,0,300682,20170801,深市创业板A股
4143,0,300683,20170808,深市创业板A股
4144,0,300684,20171227,深市创业板A股
4145,0,300685,20170802,深市创业板A股
4146,0,300686,20170804,深市创业板A股
4147,0,300687,20170803,深市创业板A股
4148,0,300688,20170810,深市创业板A股
4149,0,300689,20170809,深市创业板A股
4150,0,300690,20170808,深市创业板A股
4151,0,300691,20170811,深市创业板A股
4152,0,300692,20170821,深市创业板A股
4153,0,300693,20170822,深市创业板A股
4154,0,300695,20170908,深市创业板A股
4155,0,300696,20170822,深市创业板A股
4156,0,300697,20170907,深市创业板A股
4157,0,300698,20170831,深市创业板A股
4158,0,300699,20170901,深市创业板A股
4159,0,300700,20170912,深市创业板A股
4160,0,300701,20170915,深市创业板A股
4161,0,300702,20170919,深市创业板A股
4162,0,300703,20170919,深市创业板A股
4163,0,300705,20171010,深市创业板A股
4164,0,300706,20170926,深市创业板A股
4165,0,300707,20171010,深市创业板A股
4166,0,300708,20171016,深市创业板A股
4167,0,300709,20171019,深市创业板A股
4168,0,300710,20171019,深市创业板A股
4169,0,300711,20171101,深市创业板A股
4170,0,300712,20171031,深市创业板A股
4171,0,300713,20171101,深市创业板A股
4172,0,300715,20171026,深市创业板A股
4173,0,300716,20171109,深市创业板A股
4174,0,300717,20171106,深市创业板A股
4175,0,300718,20171106,深市创业板A股
4176,0,300719,20171109,深市创业板A股
4177,0,300720,20171106,深市创业板A股
4178,0,300721,20171115,深市创业板A股
4179,0,300722,20171110,深市创业板A股
4180,0,300723,20171116,深市创业板A股
4181,0,300725,20171110,深市创业板A股
4182,0,300726,20171121,深市创业板A股
4183,0,300727,20171127,深市创业板A股
4184,0,300729,20171201,深市创业板A股
4185,0,300730,20171205,深市创业板A股
4186,0,300731,20171208,深市创业板A股
4187,0,300732,20171212,深市创业板A股
4188,0,300735,20171229,深市创业板A股
4189,0,002923,20180105,深市中小板A股
4190,0,002925,20180115,深市中小板A股
4191,0,300664,20180105,深市创业板A股
4192,0,300733,20180116,深市创业板A股
4193,0,300736,20180109,深市创业板A股
4250,1,600025,20171215,沪市主板A股
4251,1,600903,20171107,沪市主板A股
4252,1,600909,20161206,沪市主板A股
4253,1,600933,20171117,沪市主板A股
4254,1,600939,20170221,沪市主板A股
4255,1,600996,20161226,沪市主板A股
4256,1,601019,20171122,沪市主板A股
4257,1,601086,20170929,沪市主板A股
4258,1,601108,20171024,沪市主板A股
4259,1,601200,20170331,沪市主板A股
4260,1,601212,20170215,沪市主板A股
4261,1,601228,20170329,沪市主板A股
4262,1,601229,20161116,沪市主板A股
4263,1,601326,20170816,沪市主板A股
4264,1,601366,20170412,沪市主板A股
4265,1,601375,20170103,沪市主板A股
4266,1,601619,20170720,沪市主板A股
4267,1,601858,20170118,沪市主板A股
4268,1,601878,20170626,沪市主板A股
4269,1,601881,20170123,沪市主板A股
4270,1,601882,20161107,沪市主板A股
4271,1,601949,20170821,沪市主板A股
4272,1,601952,20170515,沪市主板A股
4273,1,603032,20170105,沪市主板A股
4274,1,603033,20161207,沪市主板A股
4275,1,603035,20170105,沪市主板A股
4276,1,603036,20161209,沪市主板A股
4277,1,603037,20170120,沪市主板A股
4278,1,603038,20170116,沪市主板A股
4279,1,603039,20170113,沪市主板A股
4280,1,603040,20170209,沪市主板A股
4281,1,603041,20170330,沪市主板A股
4282,1,603042,20170602,沪市主板A股
4283,1,603043,20170627,沪市主板A股
4284,1,603050,20170414,沪市主板A股
4285,1,603055,20170921,沪市主板A股
4286,1,603058,20161223,沪市主板A股
4287,1,603060,20161109,沪市主板A股
4288,1,603063,20170728,沪市主板A股
4289,1,603076,20171113,沪市主板A股
4290,1,603078,20170410,沪市主板A股
4291,1,603079,20170823,沪市主板A股
4292,1,603081,20170420,沪市主板A股
4293,1,603083,20171110,沪市主板A股
4294,1,603086,20170511,沪市主板A股
4295,1,603089,20170126,沪市主板A股
4296,1,603096,20170425,沪市主板A股
4297,1,603098,20161216,沪市主板A股
4298,1,603103,20171012,沪市主板A股
4299,1,603106,20170920,沪市主板A股
4300,1,603110,20171013,沪市主板A股
4301,1,603113,20170511,沪市主板A股
4302,1,603127,20170825,沪市主板A股
4303,1,603129,20170818,沪市主板A股
4304,1,603133,20170320,沪市主板A股
4305,1,603136,20170927,沪市主板A股
4306,1,603138,20170306,沪市主板A股
4307,1,603139,20170421,沪市主板A股
4308,1,603157,20170925,沪市主板A股
4309,1,603165,20170117,沪市主板A股
4310,1,603177,20170207,沪市主板A股
4311,1,603178,20170328,沪市主板A股
4312,1,603179,20170317,沪市主板A股
4313,1,603180,20170512,沪市主板A股
4314,1,603181,20170824,沪市主板A股
4315,1,603183,20170905,沪市主板A股
4316,1,603186,20170103,沪市主板A股
4317,1,603196,20170531,沪市主板A股
4318,1,603197,20170519,沪市主板A股
4319,1,603200,20170601,沪市主板A股
4320,1,603203,20161108,沪市主板A股
4321,1,603208,20170210,沪市主板A股
4322,1,603218,20161228,沪市主板A股
4323,1,603225,20170418,沪市主板A股
4324,1,603226,20170615,沪市主板A股
4325,1,603228,20170106,沪市主板A股
4326,1,603229,20170509,沪市主板A股
4327,1,603232,20170421,沪市主板A股
4328,1,603233,20170731,沪市主板A股
4329,1,603238,20170222,沪市主板A股
4330,1,603239,20161230,沪市主板A股
4331,1,603258,20161026,沪市主板A股
4332,1,603260,20171030,沪市主板A股
4333,1,603266,20170110,沪市主板A股
4334,1,603269,20170517,沪市主板A股
4335,1,603277,20170911,沪市主板A股
4336,1,603278,20171113,沪市主板A股
4337,1,603283,20171225,沪市主板A股
4338,1,603286,20170627,沪市主板A股
4339,1,603289,20171031,沪市主板A股
4340,1,603298,20161227,沪市主板A股
4341,1,603303,20170330,沪市主板A股
4342,1,603305,20170710,沪市主板A股
4343,1,603316,20170619,沪市主板A股
4344,1,603319,20161130,沪市主板A股
4345,1,603320,20170502,沪市主板A股
4346,1,603321,20170915,沪市主板A股
4347,1,603323,20161129,沪市主板A股
4348,1,603326,20170616,沪市主板A股
4349,1,603329,20171229,沪市主板A股
4350,1,603330,20170213,沪市主板A股
4351,1,603331,20170705,沪市主板A股
4352,1,603335,20170620,沪市主板A股
4353,1,603336,20161124,沪市主板A股
4354,1,603337,20170119,沪市主板A股
4355,1,603345,20170222,沪市主板A股
4356,1,603357,20170801,沪市主板A股
4357,1,603358,20170125,沪市主板A股
4358,1,603359,20170901,沪市主板A股
4359,1,603360,20170206,沪市主板A股
4360,1,603363,20170926,沪市主板A股
4361,1,603365,20171120,沪市主板A股
4362,1,603367,20170929,沪市主板A股
4363,1,603378,20170928,沪市主板A股
4364,1,603380,20170622,沪市主板A股
4365,1,603383,20170522,沪市主板A股
4366,1,603385,20170405,沪市主板A股
4367,1,603386,20170912,沪市主板A股
4368,1,603387,20170717,沪市主板A股
4369,1,603388,20170324,沪市主板A股
4370,1,603389,20161215,沪市主板A股
4371,1,603396,20171018,沪市主板A股
4372,1,603416,20161221,沪市主板A股
4373,1,603429,20170124,沪市主板A股
4374,1,603444,20170104,沪市主板A股
4375,1,603458,20170809,沪市主板A股
4376,1,603466,20171020,沪市主板A股
4377,1,603477,20171218,沪市主板A股
4378,1,603488,20170516,沪市主板A股
4379,1,603496,20170607,沪市主板A股
4380,1,603499,20171016,沪市主板A股
4381,1,603500,20170904,沪市主板A股
4382,1,603501,20170504,沪市主板A股
4383,1,603505,20170503,沪市主板A股
4384,1,603507,20171106,沪市主板A股
4385,1,603517,20170317,沪市主板A股
4386,1,603527,20170907,沪市主板A股
4387,1,603533,20170921,沪市主板A股
4388,1,603535,20170808,沪市主板A股
4389,1,603536,20170613,沪市主板A股
4390,1,603538,20170407,沪市主板A股
4391,1,603556,20161110,沪市主板A股
4392,1,603557,20170818,沪市主板A股
4393,1,603559,20161202,沪市主板A股
4394,1,603577,20161222,沪市主板A股
4395,1,603578,20170306,沪市主板A股
4396,1,603579,20170111,沪市主板A股
4397,1,603580,20170525,沪市主板A股
4398,1,603585,20161214,沪市主板A股
4399,1,603586,20170406,沪市主板A股
4400,1,603595,20170712,沪市主板A股
4401,1,603602,20170810,沪市主板A股
4402,1,603603,20170217,沪市主板A股
4403,1,603605,20171115,沪市主板A股
4404,1,603607,20171025,沪市主板A股
4405,1,603612,20170718,沪市主板A股
4406,1,603615,20170213,沪市主板A股
4407,1,603617,20170703,沪市主板A股
4408,1,603619,20171117,沪市主板A股
4409,1,603626,20170209,沪市主板A股
4410,1,603628,20170112,沪市主板A股
4411,1,603630,20170313,沪市主板A股
4412,1,603633,20161117,沪市主板A股
4413,1,603637,20170208,沪市主板A股
4414,1,603638,20170120,沪市主板A股
4415,1,603639,20170112,沪市主板A股
4416,1,603648,20170913,沪市主板A股
4417,1,603655,20171229,沪市主板A股
4418,1,603656,20170321,沪市主板A股
4419,1,603659,20171103,沪市主板A股
4420,1,603660,20161201,沪市主板A股
4421,1,603661,20171121,沪市主板A股
4422,1,603665,20170313,沪市主板A股
4423,1,603667,20161025,沪市主板A股
4424,1,603668,20170117,沪市主板A股
4425,1,603676,20170721,沪市主板A股
4426,1,603677,20170206,沪市主板A股
4427,1,603679,20170621,沪市主板A股
4428,1,603683,20171020,沪市主板A股
4429,1,603685,20171127,沪市主板A股
4430,1,603689,20170110,沪市主板A股
4431,1,603690,20170113,沪市主板A股
4432,1,603707,20170719,沪市主板A股
4433,1,603708,20161213,沪市主板A股
4434,1,603711,20171130,沪市主板A股
4435,1,603716,20161031,沪市主板A股
4436,1,603717,20170327,沪市主板A股
4437,1,603721,20170811,沪市主板A股
4438,1,603722,20171025,沪市主板A股
4439,1,603725,20170906,沪市主板A股
4440,1,603727,20161122,沪市主板A股
4441,1,603728,20170509,沪市主板A股
4442,1,603730,20170728,沪市主板A股
4443,1,603757,20170711,沪市主板A股
4444,1,603758,20170517,沪市主板A股
4445,1,603767,20170613,沪市主板A股
4446,1,603768,20170324,沪市主板A股
4447,1,603776,20170817,沪市主板A股
4448,1,603787,20170427,沪市主板A股
4449,1,603797,20170413,沪市主板A股
4450,1,603801,20170630,沪市主板A股
4451,1,603803,20170420,沪市主板A股
4452,1,603809,20171128,沪市主板A股
4453,1,603811,20170315,沪市主板A股
4454,1,603813,20170918,沪市主板A股
4455,1,603817,20170220,沪市主板A股
4456,1,603819,20161125,沪市主板A股
4457,1,603823,20161220,沪市主板A股
4458,1,603825,20170802,沪市主板A股
4459,1,603826,20170414,沪市主板A股
4460,1,603829,20171017,沪市主板A股
4461,1,603833,20170328,沪市主板A股
4462,1,603839,20170214,沪市主板A股
4463,1,603848,20171201,沪市主板A股
4464,1,603855,20170524,沪市主板A股
4465,1,603856,20171106,沪市主板A股
4466,1,603858,20161118,沪市主板A股
4467,1,603859,20161021,沪市主板A股
4468,1,603860,20170802,沪市主板A股
4469,1,603877,20170109,沪市主板A股
4470,1,603878,20161219,沪市主板A股
4471,1,603879,20170614,沪市主板A股
4472,1,603880,20170807,沪市主板A股
4473,1,603881,20170208,沪市主板A股
4474,1,603882,20170908,沪市主板A股
4475,1,603886,20161228,沪市主板A股
4476,1,603888,20161028,沪市主板A股
4477,1,603890,20171212,沪市主板A股
4478,1,603896,20170510,沪市主板A股
4479,1,603900,20161123,沪市主板A股
4480,1,603903,20170314,沪市主板A股
4481,1,603906,20170410,沪市主板A股
4482,1,603908,20170307,沪市主板A股
4483,1,603912,20171101,沪市主板A股
4484,1,603916,20171110,沪市主板A股
4485,1,603917,20171204,沪市主板A股
4486,1,603920,20170426,沪市主板A股
4487,1,603922,20171023,沪市主板A股
4488,1,603926,20170510,沪市主板A股
4489,1,603928,20161212,沪市主板A股
4490,1,603929,20161230,沪市主板A股
4491,1,603933,20170706,沪市主板A股
4492,1,603937,20171102,沪市主板A股
4493,1,603938,20170628,沪市主板A股
4494,1,603955,20170310,沪市主板A股
4495,1,603960,20170314,沪市主板A股
4496,1,603963,20170922,沪市主板A股
4497,1,603966,20170125,沪市主板A股
4498,1,603970,20171116,沪市主板A股
4499,1,603976,20170822,沪市主板A股
4500,1,603978,20170807,沪市主板A股
4501,1,603980,20170615,沪市主板A股
4502,1,603985,20170505,沪市主板A股
4503,1,603987,20161121,沪市主板A股
4504,1,603990,20161208,沪市主板A股
4505,1,603991,20170308,沪市主板A股
4506,1,601828,20180117,沪市主板A股
4507,1,601838,20180131,沪市主板A股
4508,1,603056,20180116,沪市主板A股
4509,1,603080,20180103,沪市主板A股
4510,1,603161,20180105,沪市主板A股
4511,1,603506,20180201,沪市主板A股
4513,0,300624,20180118,深市创业板A股
4514,1,603356,20180124,沪市主板A股
4515,0,300737,20180125,深市创业板A股
4516,0,300738,20180119,深市创业板A股
4517,1,603895,20180122,沪市主板A股
4520,0,300739,20180201,深市创业板A股
4521,1,603516,20180202,沪市主板A股
4523,0,002926,20180205,深市中小板A股
4529,0,300740,20180208,深市创业板A股
4530,1,603156,20180212,沪市主板A股
4531,0,300644,20180206,深市创业板A股
4532,1,603871,20180206,沪市主板A股
4534,1,603709,20180208,沪市主板A股
4535,0,002927,20180223,深市中小板A股
4537,1,600901,20180301,沪市主板A股
4538,1,603712,20180226,沪市主板A股
4539,1,603680,20180227,沪市主板A股
4540,0,002929,20180301,深市中小板A股
4541,0,300741,20180301,深市创业板A股
4542,0,002928,20180302,深市中小板A股
4544,1,603059,20180302,沪市主板A股
4545,1,601360,20120116,沪市主板A股
4546,0,002930,20180328,深市中小板A股
4547,1,600929,20180326,沪市主板A股
4549,0,300634,20180323,深市创业板A股
4551,0,002931,20180403,深市中小板A股
4552,0,300504,20180330,深市创业板A股
4553,1,603214,20180330,沪市主板A股
4555,1,603596,20180427,沪市主板A股
4556,1,603897,20180410,沪市主板A股
4557,1,603301,20180412,沪市主板A股
4558,1,603773,20180417,沪市主板A股
4559,1,603876,20180418,沪市主板A股
4560,1,603733,20180420,沪市主板A股
4561,0,300743,20180427,深市创业板A股
4562,0,300742,20180508,深市创业板A股
4563,1,603348,20180426,沪市主板A股
4564,1,603013,20180509,沪市主板A股
4565,1,603259,20180508,沪市主板A股
4569,0,300454,20180516,深市创业板A股
4571,1,603045,20180517,沪市主板A股
4574,0,300745,20180523,深市创业板A股
4576,1,601990,20180613,沪市主板A股
4577,0,300746,20180525,深市创业板A股
4578,1,603486,20180528,沪市主板A股
4579,1,601138,20180608,沪市主板A股
4582,1,601330,20180611,沪市主板A股
4583,0,300750,20180611,深市创业板A股
4587,1,603666,20180612,沪市主板A股
4591,1,601066,20180620,沪市主板A股
4592,1,603587,20180622,沪市主板A股
4593,0,300747,20180625,深市创业板A股
4594,1,603650,20180627,沪市主板A股
4595,1,603693,20180703,沪市主板A股
4600,1,603105,20180709,沪市主板A股
4601,1,603706,20180709,沪市主板A股
4602,1,603713,20180713,沪市主板A股
4603,0,002932,20180710,深市中小板A股
4604,1,601869,20180720,沪市主板A股
4605,1,603657,20180730,沪市主板A股
4607,1,601606,20180806,沪市主板A股
4608,1,603192,20180828,沪市主板A股
4610,0,300724,20180810,深市创业板A股
4611,1,601068,20180831,沪市主板A股
4614,1,603590,20180827,沪市主板A股
4615,0,002933,20180828,深市中小板A股
4616,1,603583,20180921,沪市主板A股
4617,0,002935,20180903,深市中小板A股
4618,1,601577,20180926,沪市主板A股
4620,1,603297,20180910,沪市主板A股
4621,1,603790,20180912,沪市主板A股
